0: blank
3: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/cq_dispatch_subordinate/9200914975960526738//ncrisc/ncrisc.elf
2: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/cq_dispatch/13955721957699016614//brisc/brisc.elf
4: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/cq_dispatch_subordinate_compute/11070940900564467505//trisc0/trisc0.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/cq_dispatch_subordinate_compute/11070940900564467505//trisc1/trisc1.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/cq_dispatch_subordinate_compute/11070940900564467505//trisc2/trisc2.elf
1: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/cq_prefetch/773998796209585851//brisc/brisc.elf
6: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id_blocked/5530608119091635323//brisc/brisc.elf
5: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_interleaved_ln_rm_gb/12121482893788902526//ncrisc/ncrisc.elf
7: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/2882900269918450671//trisc0/trisc0.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/2882900269918450671//trisc1/trisc1.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/2882900269918450671//trisc2/trisc2.elf
9: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id/2604328227450633212//brisc/brisc.elf
8: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_unpad_dims_interleaved_start_id/9424046319207601926//ncrisc/ncrisc.elf
15: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in0_receiver/12039437571275975505//ncrisc/ncrisc.elf
13: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in0_receiver/17084752018173168451//ncrisc/ncrisc.elf
16: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/bmm_large_block_zm_fused_bias_activation/7672748802070679346//trisc0/trisc0.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/bmm_large_block_zm_fused_bias_activation/7672748802070679346//trisc1/trisc1.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/bmm_large_block_zm_fused_bias_activation/7672748802070679346//trisc2/trisc2.elf
14: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in1_receiver_writer_padding/1953687106548580004//brisc/brisc.elf
12: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in1_receiver_writer_padding/12257345474206649616//brisc/brisc.elf
10: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in0_sender_padding/12742359326570614557//ncrisc/ncrisc.elf
11: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in1_sender_writer_padding/15704838832898033655//brisc/brisc.elf
18: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id/2604328227450633212//brisc/brisc.elf
17: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_unpad_dims_interleaved_start_id/9424046319207601926//ncrisc/ncrisc.elf
20: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id/2604328227450633212//brisc/brisc.elf
19: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_unpad_dims_interleaved_start_id/9424046319207601926//ncrisc/ncrisc.elf
22: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id/2604328227450633212//brisc/brisc.elf
21: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_unpad_dims_interleaved_start_id/9424046319207601926//ncrisc/ncrisc.elf
24: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id_blocked/5530608119091635323//brisc/brisc.elf
23: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_interleaved_ln_rm_gb/7263493565684875439//ncrisc/ncrisc.elf
25: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/10650162206532950424//trisc0/trisc0.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/10650162206532950424//trisc1/trisc1.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/10650162206532950424//trisc2/trisc2.elf
27: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_rotary_embedding_llama_interleaved_start_id/4650244998597223177//brisc/brisc.elf
26: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_rotary_embedding_llama_interleaved_start_id/3369004885190997269//ncrisc/ncrisc.elf
28: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/rotary_embedding_llama/11506209991135278579//trisc0/trisc0.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/rotary_embedding_llama/11506209991135278579//trisc1/trisc1.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/rotary_embedding_llama/11506209991135278579//trisc2/trisc2.elf
30: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id/17183635937903313840//brisc/brisc.elf
29: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_concat_interleaved_start_id/6132616022464295354//ncrisc/ncrisc.elf
31: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/slice_reader_unary_unpad_dims_rm_interleaved_start_id/10685556707206907657//ncrisc/ncrisc.elf
32: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/slice_writer_unary_stick_layout_interleaved_start_id/7386754687488232822//brisc/brisc.elf
33: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_fill_cache_interleaved/13328536966630595277//ncrisc/ncrisc.elf
34: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_fill_cache_interleaved/12082952181260757026//brisc/brisc.elf
36: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/writer_unary_interleaved_start_id_blocked/5530608119091635323//brisc/brisc.elf
35: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_unary_interleaved_ln_rm_gb/515361943112893472//ncrisc/ncrisc.elf
37: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/763011402538991775//trisc0/trisc0.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/763011402538991775//trisc1/trisc1.elf:/home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/layernorm/763011402538991775//trisc2/trisc2.elf
38: /home/stisi/.cache/tt-metal-cache/7343381363460673906/kernels/reader_bmm_tile_layout_in0_sender_padding/14879156946991726108//ncrisc/ncrisc.elf
