2026-07-15 00:23:14.676 | DEBUG    | ttnn:<module>:79 - Initial ttnn.CONFIG:
Config{cache_path=/home/odjuricic/.cache/ttnn,model_cache_path=/home/odjuricic/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
2026-07-15 00:23:14.768 | info     |          Device | Opening user mode device driver (tt_cluster.cpp:228)
2026-07-15 00:23:14.768 | info     |             UMD | Cluster constructor started. (cluster.cpp:348)
2026-07-15 00:23:14.769 | info     |             UMD | Creating TopologyDiscovery for architecture: blackhole (topology_discovery.cpp:91)
2026-07-15 00:23:14.769 | info     |             UMD | Starting topology discovery. (topology_discovery.cpp:110)
2026-07-15 00:23:14.770 | info     |             UMD | Established firmware bundle version: 19.9.0 (topology_discovery.cpp:569)
2026-07-15 00:23:14.770 | info     |             UMD | Firmware bundle version 19.9.0 on the system is newer than the latest fully tested version 19.5.0 for blackhole architecture. Newest features may not be supported. (topology_discovery.cpp:601)
2026-07-15 00:23:14.773 | info     |             UMD | Completed topology discovery. (topology_discovery.cpp:114)
2026-07-15 00:23:14.941 | info     |             UMD | Opening local chip ids/PCIe ids: {0, 1, 2, 3}/[1, 2, 3, 0] and remote chip ids {} (cluster.cpp:168)
2026-07-15 00:23:14.941 | info     |             UMD | IOMMU: enabled (cluster.cpp:142)
2026-07-15 00:23:14.941 | info     |             UMD | KMD version: 2.4.1 (cluster.cpp:145)
2026-07-15 00:23:14.941 | info     |             UMD | Cluster constructor completed. (cluster.cpp:520)
2026-07-15 00:23:14.944 | info     |             UMD | Starting devices in cluster (cluster.cpp:1024)
2026-07-15 00:23:15.173 | info     |             UMD | Starting devices in cluster completed. (cluster.cpp:1032)
2026-07-15 00:23:15.786 | info     |     Distributed | Using auto discovery to generate mesh graph. (metal_env.cpp:367)
2026-07-15 00:23:15.786 | info     |     Distributed | Constructing control plane using auto-discovery (no mesh graph descriptor). (metal_env.cpp:429)
2026-07-15 00:23:15.787 | info     |          Fabric | Logical multi-mesh adjacency: intermesh degree histogram {0:1}; intra-mesh degree histograms mesh0 {2:4} (topology_mapper_utils.cpp:2342)
2026-07-15 00:23:15.787 | info     |          Fabric | Physical multi-mesh adjacency: intermesh degree histogram {0:1}; intra-mesh degree histograms mesh0 {2:4} (topology_mapper_utils.cpp:2350)
2026-07-15 00:23:15.788 | DEBUG    | ttnn.device:__init__:152 - Using default dispatch core type for this system: DispatchCoreType.WORKER
2026-07-15 00:23:15.788 | DEBUG    | ttnn.device:__init__:154 - Using default dispatch core axis for this system: DispatchCoreAxis.COL
2026-07-15 00:23:15.803 | info     |    BuildKernels | Using pre-compiled firmware from: /localdev/odjuricic/tt-metal/tt_metal/pre-compiled/13793420398762238087/ (build_env_manager.cpp:347)
2026-07-15 00:23:15.803 | info     |    BuildKernels | Using pre-compiled firmware from: /localdev/odjuricic/tt-metal/tt_metal/pre-compiled/13793420398762238087/ (build_env_manager.cpp:347)
2026-07-15 00:23:15.803 | info     |    BuildKernels | Using pre-compiled firmware from: /localdev/odjuricic/tt-metal/tt_metal/pre-compiled/13793420398762238087/ (build_env_manager.cpp:347)
2026-07-15 00:23:15.803 | info     |    BuildKernels | Using pre-compiled firmware from: /localdev/odjuricic/tt-metal/tt_metal/pre-compiled/13793420398762238087/ (build_env_manager.cpp:347)
2026-07-15 00:23:15.862 | info     |           Metal | Initializing Fabric (fabric_firmware_initializer.cpp:288)
2026-07-15 00:23:15.928 | info     |           Metal | Fabric initialized on Device 0 (device.cpp:429)
2026-07-15 00:23:15.934 | info     |           Metal | Fabric initialized on Device 1 (device.cpp:429)
2026-07-15 00:23:15.936 | info     |           Metal | Fabric initialized on Device 2 (device.cpp:429)
2026-07-15 00:23:15.937 | info     |           Metal | Fabric initialized on Device 3 (device.cpp:429)
2026-07-15 00:23:15.937 | info     |           Metal | Fabric initialized on 4 devices (fabric_firmware_initializer.cpp:435)
2026-07-15 00:23:15.937 | info     |           Metal | Fabric Initialized with config FabricConfig::FABRIC_1D (fabric_firmware_initializer.cpp:305)
2026-07-15 00:23:15.992 | info     |           Metal | ShmResourceTracker: removed orphaned shm '/tt_device_143238002115104_memory' (shm_resource_tracker.cpp:282)
2026-07-15 00:23:15.992 | info     |           Metal | ShmResourceTracker: removed orphaned shm '/tt_device_143238002118688_memory' (shm_resource_tracker.cpp:282)
2026-07-15 00:23:15.992 | info     |           Metal | ShmResourceTracker: removed orphaned shm '/tt_device_143238002114624_memory' (shm_resource_tracker.cpp:282)
2026-07-15 00:23:15.992 | info     |           Metal | ShmResourceTracker: removed orphaned shm '/tt_device_143238002115584_memory' (shm_resource_tracker.cpp:282)
2026-07-15 00:23:16.566 | info     |           Metal | [Real-time profiler] Device 0 sync complete: 100 samples, frequency=1.349986 GHz, device_time_at_sync=29151391789526 cycles (realtime_profiler_manager.cpp:1127)
